Mon Sep  5 04:00:00 UTC 2022 | FAIL
Mon Sep  5 04:58:26 UTC 2022 | 12.419 ms
Mon Sep  5 04:58:27 UTC 2022 | 11.448 ms
Mon Sep  5 04:58:28 UTC 2022 | 11.775 ms
Mon Sep  5 04:58:29 UTC 2022 | 12.028 ms
Mon Sep  5 04:58:30 UTC 2022 | 12.073 ms
Mon Sep  5 04:58:31 UTC 2022 | 12.310 ms
Mon Sep  5 04:58:32 UTC 2022 | 11.736 ms
Mon Sep  5 04:58:33 UTC 2022 | 11.942 ms
Mon Sep  5 04:58:34 UTC 2022 | 11.951 ms
Mon Sep  5 04:58:35 UTC 2022 | 11.671 ms
Mon Sep  5 04:58:36 UTC 2022 | 12.154 ms
Mon Sep  5 04:58:37 UTC 2022 | 11.641 ms
Mon Sep  5 04:58:39 UTC 2022 | 12.603 ms
Mon Sep  5 04:58:40 UTC 2022 | 11.199 ms
Mon Sep  5 04:58:41 UTC 2022 | 11.266 ms
Mon Sep  5 04:58:42 UTC 2022 | 11.809 ms
Mon Sep  5 04:58:43 UTC 2022 | 11.917 ms
Mon Sep  5 04:58:44 UTC 2022 | 12.241 ms
Mon Sep  5 04:58:45 UTC 2022 | 11.428 ms
Mon Sep  5 04:58:46 UTC 2022 | 12.260 ms
Mon Sep  5 04:58:47 UTC 2022 | 11.922 ms
Mon Sep  5 04:58:48 UTC 2022 | 12.253 ms
Mon Sep  5 04:58:49 UTC 2022 | 11.461 ms
Mon Sep  5 04:58:50 UTC 2022 | 12.073 ms
Mon Sep  5 04:58:51 UTC 2022 | 11.966 ms
Mon Sep  5 04:58:52 UTC 2022 | 12.169 ms
Mon Sep  5 04:58:53 UTC 2022 | 11.726 ms
Mon Sep  5 04:58:54 UTC 2022 | 12.324 ms
Mon Sep  5 04:58:55 UTC 2022 | 11.096 ms
Mon Sep  5 04:58:56 UTC 2022 | 13.312 ms
Mon Sep  5 04:58:57 UTC 2022 | 12.249 ms
Mon Sep  5 04:58:58 UTC 2022 | 11.957 ms
Mon Sep  5 04:58:59 UTC 2022 | 12.468 ms
Mon Sep  5 04:59:00 UTC 2022 | 12.221 ms
Mon Sep  5 04:59:01 UTC 2022 | 12.075 ms
Mon Sep  5 04:59:03 UTC 2022 | 12.043 ms
Mon Sep  5 04:59:04 UTC 2022 | 12.044 ms
Mon Sep  5 04:59:05 UTC 2022 | 11.665 ms
Mon Sep  5 04:59:06 UTC 2022 | 12.523 ms
Mon Sep  5 04:59:07 UTC 2022 | 11.857 ms
Mon Sep  5 04:59:08 UTC 2022 | 12.330 ms
Mon Sep  5 04:59:09 UTC 2022 | 11.964 ms
Mon Sep  5 04:59:10 UTC 2022 | 11.709 ms
Mon Sep  5 04:59:11 UTC 2022 | 13.056 ms
Mon Sep  5 04:59:12 UTC 2022 | 11.603 ms
Mon Sep  5 04:59:13 UTC 2022 | 12.496 ms
Mon Sep  5 04:59:14 UTC 2022 | 11.931 ms
Mon Sep  5 04:59:15 UTC 2022 | 12.726 ms
Mon Sep  5 04:59:16 UTC 2022 | 11.933 ms
Mon Sep  5 04:59:17 UTC 2022 | 12.107 ms
Mon Sep  5 04:59:18 UTC 2022 | 12.080 ms
Mon Sep  5 04:59:19 UTC 2022 | 11.913 ms
Mon Sep  5 04:59:20 UTC 2022 | 11.961 ms
Mon Sep  5 04:59:21 UTC 2022 | 12.270 ms
Mon Sep  5 04:59:22 UTC 2022 | 12.114 ms
Mon Sep  5 04:59:23 UTC 2022 | 11.991 ms
Mon Sep  5 04:59:24 UTC 2022 | 11.484 ms
Mon Sep  5 04:59:26 UTC 2022 | 11.547 ms
Mon Sep  5 04:59:27 UTC 2022 | 12.369 ms
Mon Sep  5 04:59:28 UTC 2022 | 11.622 ms
Mon Sep  5 04:59:29 UTC 2022 | 11.730 ms
Mon Sep  5 04:59:30 UTC 2022 | 11.927 ms
Mon Sep  5 04:59:31 UTC 2022 | 12.466 ms
Mon Sep  5 04:59:32 UTC 2022 | 12.331 ms
Mon Sep  5 04:59:33 UTC 2022 | 11.696 ms
Mon Sep  5 04:59:34 UTC 2022 | 11.943 ms
Mon Sep  5 04:59:35 UTC 2022 | 12.420 ms
Mon Sep  5 04:59:36 UTC 2022 | 141.718 ms
Mon Sep  5 04:59:37 UTC 2022 | 11.699 ms
Mon Sep  5 04:59:38 UTC 2022 | 11.921 ms
Mon Sep  5 04:59:39 UTC 2022 | 11.975 ms
Mon Sep  5 04:59:40 UTC 2022 | 12.889 ms
Mon Sep  5 04:59:41 UTC 2022 | 12.284 ms
Mon Sep  5 04:59:42 UTC 2022 | 12.345 ms
Mon Sep  5 04:59:43 UTC 2022 | 11.387 ms
Mon Sep  5 04:59:44 UTC 2022 | 12.080 ms
Mon Sep  5 04:59:46 UTC 2022 | 12.009 ms
Mon Sep  5 04:59:47 UTC 2022 | 11.832 ms
Mon Sep  5 04:59:48 UTC 2022 | 12.003 ms
Mon Sep  5 04:59:49 UTC 2022 | 14.232 ms
Mon Sep  5 04:59:50 UTC 2022 | 12.015 ms
Mon Sep  5 04:59:51 UTC 2022 | 11.785 ms
Mon Sep  5 04:59:52 UTC 2022 | 12.071 ms
Mon Sep  5 04:59:53 UTC 2022 | 11.736 ms
Mon Sep  5 04:59:54 UTC 2022 | 11.620 ms
Mon Sep  5 04:59:55 UTC 2022 | 12.054 ms
Mon Sep  5 04:59:56 UTC 2022 | 13.524 ms
Mon Sep  5 04:59:57 UTC 2022 | 11.838 ms
Mon Sep  5 04:59:58 UTC 2022 | 11.552 ms
Mon Sep  5 04:59:59 UTC 2022 | 12.239 ms
